-94.0695454,44.0237474
-86.8391881,40.417911
-87.5553129,33.1994849
-122.4510365,37.7270591
-98.4965271,29.608665
-93.707142,32.4929919
-83.1750876,41.3820834
-87.8865588,41.769512
-86.2491564,39.7969874
-85.3180556,41
-96.6783449,34.774531
-74.3871856,43.9724537
-73.6289768,44.0980289
-80.295818,36.056858
-80.255631,40.4792268
-80.286617,40.5871627
-81.4368864,40.9150088
-78.3908559,43.0964478
-84.155741,31.5785074
-73.7562317,42.6525793
-123.1059282,44.6365107
-123.1099625,44.6423357
-73.785792,42.988717
-106.6167043,35.0486654
-106.609991,35.110703
-92.895508,44.892637
-84.4534707,39.0278355
-89.1040214,42.2291865
-118.1473771,34.0816605
-122.386574,47.5836476
-114.9272642,35.9892769
-111.99569,33.626712
-79.79329,34.1845955
-97.438678,37.720927
-76.7411091,40.3327914
-75.4052623,40.4522657
-75.4901833,40.6084305
-84.2940899,34.0753762
-90.1453863,38.8869923
-90.1842764,38.8906038
-81.6100797,26.7156236
-98.6664737,36.8050308
-101.8312969,35.2219971
-112.8255249,42.7970922
-82.2223774,41.3978217
-111.9666355,43.4696366
-122.1594022,47.5031512
-149.9002778,61.2180556
-85.5330157,38.2667373
-86.3259115,39.8160038
-122.2977815,40.448208
-85.6802541,40.1053196
-97.1364294,37.7139041
-93.5890999,41.7023593
-93.6001278,41.7317884
-83.2637797,42.3437684
-76.4921829,38.9784453
-86.8721716,33.5073088
-85.8316318,33.6598257
-93.3871758,45.1977428
-121.3644216,38.7166871
-86.6722192,36.0600602
-92.7108493,33.1694607
-121.3709807,38.6569085
-93.21772,44.7319094
-88.4153847,44.2619309
-77.0770649,38.9250038
-82.5475568,35.5796413
-82.5163889,35.4661111
-87.5675042,37.973434
-93.1208693,35.2587987
-111.0102643,32.4130884
-112.1388765,33.6978402
-96.1336262,41.8144326
-111.0937311,34.0489281
-97.3448814,37.7462525
-94.0594951,36.3414854
-91.2891036,34.2354138
-81.5898016,30.3348606
-89.661469,35.2961973
-97.1080656,32.735687
-90.3776187,38.4328317
-105.0874842,39.8027644
-82.657064,35.5466713
-82.5514869,35.5950581
-82.6379387,38.4784144
-81.3526016,37.4084488
-82.3182178,40.8686675
-83.5729821,34.1067602
-83.3833333,33.95
-82.1012554,39.3292396
-115.1759861,36.1395579
-83.840793,34.2678412
-84.3879824,33.7489954
-78.8891947,35.0477085
-85.1138756,41.190288
-85.0506204,32.4805357
-86.1764475,32.3705601
-121.0768901,38.8965654
-84.0697048,43.6033582
-81.974447,33.3720607
-82.0105148,33.4734978
-104.8319195,39.7294319
-88.3200715,41.7605849
-97.7334208,30.2926829
-97.691551,30.411444
-97.7430608,30.267153
-112.3505415,33.4334964
-77.4155203,35.4726626
-76.673028,39.191489
-119.0187125,35.3732921
-72.7977778,44.7883333
-91.1120407,44.6764704
-81.2373187,34.1243155
-90.5462339,38.5950532
-76.6121893,39.2903848
-82.6007185,39.8453418
-93.6571416,32.5018595
-88.1361888,42.1539141
-95.9808179,36.7473114
-89.8739753,35.2045328
-82.5868263,34.8190622
-91.1403196,30.4582829
-85.023346,42.2073905
-81.4169093,30.3264641
-81.3158731,29.9882468
-80.6698286,32.4315813
-80.365865,40.6367812
-84.0632685,39.7092262
-122.8037102,45.487062
-71.5132008,42.9463291
-92.2166175,34.6016521
-86.0886366,39.7150218
-76.5748309,39.321528
-111.1770945,45.7762463
-94.2732642,36.481464
-89.9839935,38.5200504
-122.4882249,48.7595529
-89.310274,43.0953737
-89.0317765,42.5083482
-94.5318982,38.8119527
-82.4772813,35.621279
-121.2668951,44.065229
-121.3153096,44.0581728
-94.2088172,36.3728538
-85.1855017,41.0769286
-87.6000098,33.6598332
-86.8906152,33.4851316
-80.3053639,36.2072005
-90.0486143,44.8444327
-92.2205356,34.728526
-108.5006904,45.7832856
-88.9318082,30.419892
-88.8853078,30.3960318
-75.9179738,42.0986867
-87.273432,33.836176
-86.6207651,33.591019
-86.4883162,33.5284378
-86.7773525,33.4896287
-86.80249,33.5206608
-100.7837392,46.8083268
-95.8833235,35.9420431
-104.7008083,39.0130484
-103.8151626,44.0312448
-97.384207,37.703279
-93.2349489,45.1607987
-97.6580935,35.1378441
-88.9936873,40.4842027
-86.5263857,39.165325
-93.2982799,44.840798
-84.3782734,39.2320029
-118.2057181,33.9511
-94.2816148,39.0169509
-88.8728369,34.4017697
-80.8603868,32.2371465
-80.0830984,26.3586885
-77.753248,43.135958
-81.9817726,35.046508
-116.68787,43.677225
-116.2070923,43.6200714
-116.2146068,43.6187102
-93.4104749,37.6144838
-77.5577653,37.5248695
-80.1214986,32.6311532
-87.2741723,38.0492131
-92.7432418,38.9736392
-71.0597732,42.3584308
-122.2075677,47.8116276
-122.2054035,47.7623204
-105.009292,39.7601821
-85.9079882,37.0128833
-86.4436018,36.9903199
-83.6513229,41.3747744
-85.663722,38.228
-111.994321,46.5993262
-111.050499,45.6834599
-94.199982,46.35297
-89.9859158,32.2732024
-72.5578619,42.8509348
-121.6957863,37.931868
-86.7827772,36.0331164
-73.1951767,41.1865478
-105.097783,40.539005
-104.8205283,39.9852617
-83.7802214,42.5294773
-72.9492703,41.6717648
-73.078928,44.1333769
-104.6421991,38.2165398
-89.3762278,42.6183424
-95.7908195,36.0525993
-73.866667,40.85
-84.3365917,33.8651033
-71.9497216,41.7881236
-105.0866504,39.9205411
-80.2335255,26.0831768
-80.365865,26.190096
-97.4974838,25.9017472
-69.9669961,43.9140162
-78.2020387,34.0275398
-81.8418006,41.2381096
-81.056946,34.987778
-84.37992,33.83942
-122.0267787,47.1631573
-84.8588743,32.4648776
-79.9250375,37.2676374
-78.848756,42.9783181
-78.8821363,42.9337414
-79.2235006,42.1080666
-78.8783689,42.8864468
-85.684578,37.9842107
-87.7714136,41.7440856
-73.228266,44.4911559
-97.8114319,44.9797362
-79.7108165,36.0869834
-73.212072,44.4758825
-88.2762026,42.6780726
-93.2777226,44.7677424
-82.3746315,29.6253863
-79.8953328,40.8611755
-112.5347776,46.0038232
-84.240326,33.9177127
-92.3971448,34.7911481
-92.0165336,34.974532
-98.6286741,34.6295165
-108.8087696,37.6607813
-87.924248,42.8077958
-84.9510542,34.502587
-121.9206081,37.4526693
-77.3493014,34.6997026
-119.4179324,36.778261
-93.2258999,45.5656755
-81.5884561,40.031183
-71.0771557,42.3673684
-86.3166582,39.6625457
-85.3419069,37.3433974
-89.170703,40.314236
-77.2816984,42.887535
-105.5005483,38.5306514
-80.1872797,40.2625702
-81.378447,40.7989473
-118.4720281,34.4233293
-81.9495331,26.5628537
-96.817223,37.775276
-86.1180435,39.978371
-78.7956878,35.4101665
-89.6525647,30.6168569
-85.0766113,33.5801103
-119.7674034,39.1637984
-119.7815028,39.4611598
-84.7999382,34.1650972
-83.978758,40.6938109
-111.7573521,32.8795022
-104.9722013,38.8966566
-106.313081,42.866632
-87.385672,37.985289
-104.8560902,39.3722121
-122.9076141,46.275111
-122.0863522,37.6940973
-81.0739827,33.9657091
-105.226097,38.439949
-113.0618931,37.6774769
-92.3862973,42.5102632
-92.4453161,42.5348993
-97.8265401,30.5158349
-91.6656232,41.9778795
-91.24655,41.7264094
-104.8509123,38.896634
-104.8771726,39.5807452
-86.6102024,34.684047
-84.1593818,39.6283928
-97.7389543,30.2961708
-105.0837132,40.5721473
-71.536365,43.2048386
-86.150289,39.865151
-114.035987,46.850645
-77.3918652,37.5188105
-77.0528619,41.229375
-73.1964416,44.4780241
-91.0368766,30.554281
-85.1113029,41.055841
-89.6849168,44.9507622
-81.1991009,28.5980449
-93.5528862,41.5935812
-97.5463885,35.4829357
-121.0418573,43.9512531
-123.4144728,43.0679268
-112.075438,33.449461
-122.9164307,42.3759586
-78.9406584,41.7254575
-97.2925728,27.6699196
-78.3838287,41.9590438
-86.8799319,40.406356
-84.290876,30.4540699
-73.970567,40.75958
-73.1980109,44.487822
-89.6724508,44.7840503
-83.7039334,32.708417
-86.0974659,32.6823521
-74.9789595,39.829728
-86.1585817,38.0997912
-93.2729041,44.9773794
-122.9542972,46.7162136
-88.2433829,40.1164204
-111.8412502,33.3061605
-93.5323103,44.8619645
-78.8056612,35.8044328
-80.787432,35.197489
-81.2085309,41.579074
-76.6167212,39.3200501
-79.9309216,32.7765656
-81.6326234,38.3498195
-71.6418744,41.3832162
-80.8384628,35.6069706
-81.1346318,35.26924
-81.1180064,35.3981776
-80.9760556,35.2833293
-80.8431267,35.2270869
-78.4766781,38.0293059
-82.9195514,42.5868882
-85.3112095,35.0535517
-85.3096801,35.0456297
-122.9640175,46.6620478
-86.9174275,33.5647117
-84.4932222,34.2369425
-76.2874927,36.7682088
-81.0397934,34.9364024
-77.4416505,37.3568157
-77.5049863,37.3770935
-104.849782,38.799316
-104.8454619,41.4269559
-104.8202462,41.1399814
-87.6297982,41.8781136
-80.8853509,35.1095896
-91.3929348,44.9369054
-91.4794878,44.8629867
-123.1070559,44.0683838
-122.35783,37.579799
-87.9389923,42.9445843
-98.2269553,29.561618
-84.497317,39.367903
-84.4108031,39.3007011
-84.3660523,39.4282151
-84.5375844,39.1099551
-84.5120196,39.1031182
-82.9460133,39.600618
-72.346756,43.3767402
-95.61609,36.3125963
-86.8641692,36.2727777
-85.759963,38.2967362
-76.1724254,43.1859013
-84.3605022,39.8631101
-121.6348519,37.9881305
-95.1327829,29.585736
-86.7521655,36.0293437
-97.504492,37.5027959
-82.8373654,34.6834382
-81.4036422,40.9235067
-81.3806883,40.763101
-85.2730264,35.0438299
-81.834693,41.411675
-81.924519,40.8586306
-81.4951621,41.0700485
-80.6642679,41.086037
-81.6954088,41.4994954
-93.4729712,37.0303327
-84.749115,39.1617242
-84.5249433,39.1356149
-86.7393046,34.7571603
-88.9819295,42.2736384
-71.2120936,42.7602909
-111.0502904,32.3284881
-83.976688,36.0057964
